Ranges	Energy_Min	Energy_Center	Energy_Max 	Flux Flux_Error Index	Delta Index	TS
1	100.0	203.35191172	413.52	1.38956929776e-11	2.75991185052e-12	2.595	0.09728	29.9816170274
2	413.52	840.898881911	1709.98	9.24977499588e-12	1.80282358375e-12	2.595	0.09728	49.1342710318
3	1709.98	3477.26735794	7071.07	4.87693312223e-12	1.90187481289e-12	2.595	0.09728	15.8721227665
4	7071.07	14379.1293058	29240.18	1.72678414667e-12	1.93968484267e-12	2.595	0.09728	2.63281134984
5	29240.18	59460.3587177	120913.56	1.96798748821e-11	0.0	2.595	0.09728	-3.95389236019e-07
6	120913.56	245879.604685	500000.0	8.19840522554e-11	0.0	2.595	0.09728	-4.11514076148e-08
