Ranges	Energy_Min	Energy_Center	Energy_Max 	Flux Flux_Error Index	Delta Index	TS
1	100.0	203.35191172	413.52	2.40727586835e-12	7.21439908994e-13	2.595	0.09728	11.5432541615
2	413.52	840.898881911	1709.98	9.29466750933e-13	0.0	2.595	0.09728	-5.90085983276e-06
3	1709.98	3477.26735794	7071.07	3.23246096752e-13	2.13910484895e-13	2.595	0.09728	3.28180772274
4	7071.07	14379.1293058	29240.18	6.46334432957e-13	0.0	2.595	0.09728	-1.97597546503e-05
5	29240.18	59460.3587177	120913.56	1.758381866e-12	0.0	2.595	0.09728	-4.35446645497e-06
6	120913.56	245879.604685	500000.0	6.47154672627e-12	0.0	2.595	0.09728	-5.15071576501e-07
